,ORG,DST,SECTOR_ID,SDD,TOTAL_CORE,ORG_CTRY,DST_CTRY,ORG_REGION,DST_REGION,IN_SCOPE
70063,162,125,220,2014-04-20,23928192.0,110,144,201,137,1
70064,162,125,220,2014-08-04,23929734.0,110,144,201,137,1
70065,162,125,220,2015-01-05,23932138.0,110,144,201,137,1
70066,162,125,220,2014-06-02,23933512.0,110,144,201,137,1
70067,217,145,183,2016-06-30,23933547.0,197,166,180,201,1
70068,142,235,134,2015-07-29,23935276.0,197,172,180,201,1
70069,162,125,220,2014-06-15,23935664.0,110,144,201,137,1
70070,162,219,170,2014-03-05,23938994.0,110,197,201,180,1
70071,162,125,220,2013-10-10,23945002.0,110,144,201,137,1
70072,235,217,175,2015-03-06,23954228.0,172,197,201,180,1
70074,142,235,134,2015-05-15,23962638.0,197,172,180,201,1
70077,142,235,134,2014-09-17,23984205.0,197,172,180,201,1
70078,142,235,134,2014-01-10,23984823.0,197,172,180,201,1
70079,162,125,220,2014-09-30,23987726.0,110,144,201,137,1
70080,217,145,183,2015-02-09,23997868.0,197,166,180,201,1
70082,235,216,112,2016-09-17,24015108.0,172,153,201,149,1
70083,142,235,134,2015-03-26,24024206.0,197,172,180,201,1
70085,142,235,134,2015-02-10,24026707.0,197,172,180,201,1
70086,219,162,141,2013-06-11,24034176.0,197,110,180,201,1
70087,162,125,220,2014-01-25,24043755.0,110,144,201,137,1
70089,235,216,112,2014-05-04,24044865.0,172,153,201,149,1
70090,162,219,170,2015-04-16,24048987.0,110,197,201,180,1
70093,235,116,194,2014-08-26,24056989.0,172,160,201,174,1
70095,235,216,112,2014-06-09,24082896.0,172,153,201,149,1
70096,142,235,134,2015-01-22,24083608.0,197,172,180,201,1
70097,162,125,220,2014-07-13,24086864.0,110,144,201,137,1
70098,162,125,220,2014-02-02,24091984.0,110,144,201,137,1
70099,162,219,170,2014-08-28,24094016.0,110,197,201,180,1
70101,162,125,220,2015-03-24,24113379.0,110,144,201,137,1
70103,162,219,170,2014-12-11,24138724.0,110,197,201,180,1
70104,162,125,220,2015-03-18,24146317.0,110,144,201,137,1
70106,235,216,112,2016-09-13,24150849.0,172,153,201,149,1
70107,162,219,170,2016-11-08,24153495.0,110,197,201,180,1
70109,235,216,112,2014-08-15,24157486.0,172,153,201,149,1
70111,217,145,183,2016-10-28,24176497.0,197,166,180,201,1
70112,162,125,220,2016-10-20,24179222.0,110,144,201,137,1
70113,235,217,175,2014-09-24,24209736.0,172,197,201,180,1
70114,162,125,220,2014-07-30,24220688.0,110,144,201,137,1
70115,235,216,112,2014-12-09,24226577.0,172,153,201,149,1
70116,162,125,220,2015-02-22,24227965.0,110,144,201,137,1
70117,235,216,112,2014-01-03,24238269.0,172,153,201,149,1
70118,142,235,134,2015-11-18,24240304.0,197,172,180,201,1
70120,162,219,170,2014-12-29,24298262.0,110,197,201,180,1
70121,162,125,220,2014-08-14,24309888.0,110,144,201,137,1
70122,162,219,170,2015-01-20,24310963.0,110,197,201,180,1
70124,162,125,220,2014-06-24,24337565.0,110,144,201,137,1
70126,162,125,220,2014-10-07,24383748.0,110,144,201,137,1
70128,142,235,134,2013-12-11,24403782.0,197,172,180,201,1
70129,162,125,220,2014-03-16,24407404.0,110,144,201,137,1
70130,235,216,112,2015-08-21,24408724.0,172,153,201,149,1
70133,162,125,220,2014-01-11,24422304.0,110,144,201,137,1
70134,142,235,134,2016-09-14,24427886.0,197,172,180,201,1
70135,162,125,220,2016-10-14,24428618.0,110,144,201,137,1
70137,219,235,113,2015-01-03,24455417.0,197,172,180,201,1
70138,235,217,175,2016-08-16,24458277.0,172,197,201,180,1
70139,235,219,163,2014-01-13,24475641.0,172,197,201,180,1
70140,162,125,220,2016-10-21,24475968.0,110,144,201,137,1
70143,235,216,112,2014-01-27,24490128.0,172,153,201,149,1
70145,235,203,215,2015-10-13,24492189.0,172,124,201,149,1
70147,162,125,220,2016-03-27,24493662.0,110,144,201,137,1
70148,162,219,170,2014-05-14,24496248.0,110,197,201,180,1
70149,217,145,183,2016-07-26,24500448.0,197,166,180,201,1
70150,162,219,170,2015-03-31,24547616.0,110,197,201,180,1
70152,235,216,112,2016-12-08,24563552.0,172,153,201,149,1
70154,162,125,220,2016-08-14,24575276.0,110,144,201,137,1
70156,162,219,170,2015-01-29,24587632.0,110,197,201,180,1
70157,235,216,112,2014-04-18,24601162.0,172,153,201,149,1
70159,162,125,220,2015-10-05,24603285.0,110,144,201,137,1
70160,235,216,112,2014-02-28,24607292.0,172,153,201,149,1
70161,145,219,168,2016-08-16,24613264.0,166,197,201,180,1
70162,219,235,113,2014-05-10,24618455.0,197,172,180,201,1
70163,162,125,220,2014-07-06,24641419.0,110,144,201,137,1
70164,162,219,170,2014-11-13,24651272.0,110,197,201,180,1
70165,217,145,183,2016-03-08,24660528.0,197,166,180,201,1
70166,217,145,183,2015-11-19,24665132.0,197,166,180,201,1
70167,162,125,220,2015-08-10,24667224.0,110,144,201,137,1
70168,142,235,134,2015-09-23,24675136.0,197,172,180,201,1
70169,219,162,141,2013-04-10,24694313.0,197,110,180,201,1
70170,162,125,220,2015-05-30,24705199.0,110,144,201,137,1
70171,142,235,134,2015-04-23,24706206.0,197,172,180,201,1
70172,162,125,220,2016-07-27,24710448.0,110,144,201,137,1
70175,162,125,220,2014-02-15,24758502.0,110,144,201,137,1
70176,235,216,112,2014-11-18,24760592.0,172,153,201,149,1
70178,235,216,112,2014-10-25,24780336.0,172,153,201,149,1
70181,217,145,183,2016-09-14,24799394.0,197,166,180,201,1
70184,142,235,134,2015-02-09,24841021.0,197,172,180,201,1
70185,162,125,220,2015-02-26,24852395.0,110,144,201,137,1
70186,145,219,168,2014-06-02,24858238.0,166,197,201,180,1
70187,162,125,220,2016-03-18,24861888.0,110,144,201,137,1
70189,162,219,170,2014-08-19,24880847.0,110,197,201,180,1
70190,162,125,220,2016-10-22,24882387.0,110,144,201,137,1
70192,162,125,220,2015-11-21,24886042.0,110,144,201,137,1
70194,162,125,220,2015-01-31,24891736.0,110,144,201,137,1
70195,142,235,134,2013-11-23,24891852.0,197,172,180,201,1
70197,162,125,220,2015-11-29,24928436.0,110,144,201,137,1
70198,162,125,220,2014-05-21,24933475.0,110,144,201,137,1
70199,142,235,134,2015-01-30,24934032.0,197,172,180,201,1
70202,162,125,220,2014-05-10,24953364.0,110,144,201,137,1
70203,162,125,220,2014-04-13,24956424.0,110,144,201,137,1
70204,162,125,220,2014-07-05,24964062.0,110,144,201,137,1
70205,162,125,220,2015-10-29,24964968.0,110,144,201,137,1
70207,162,125,220,2015-09-30,24981224.0,110,144,201,137,1
70209,142,235,134,2016-09-22,24999281.0,197,172,180,201,1
70210,162,125,220,2015-04-22,25003456.0,110,144,201,137,1
70213,217,145,183,2015-10-22,25019585.0,197,166,180,201,1
70214,162,125,220,2016-07-21,25033166.0,110,144,201,137,1
70216,162,125,220,2015-11-22,25039238.0,110,144,201,137,1
70217,162,125,220,2015-07-10,25051157.0,110,144,201,137,1
70218,162,125,220,2014-08-23,25057192.0,110,144,201,137,1
70219,162,125,220,2014-11-07,25057233.0,110,144,201,137,1
70220,235,216,112,2013-05-11,25063102.0,172,153,201,149,1
70221,219,162,141,2014-06-19,25065716.0,197,110,180,201,1
70222,142,235,134,2014-09-16,25068351.0,197,172,180,201,1
70223,235,216,112,2015-04-12,25068974.0,172,153,201,149,1
70224,162,125,220,2016-09-28,25072572.0,110,144,201,137,1
70225,162,125,220,2013-01-12,25087344.0,110,144,201,137,1
70226,235,216,112,2015-02-10,25093113.0,172,153,201,149,1
70228,142,235,134,2014-11-20,25105704.0,197,172,180,201,1
70229,142,235,134,2015-03-19,25115181.0,197,172,180,201,1
70230,142,235,134,2015-10-03,25117023.0,197,172,180,201,1
70231,162,125,220,2013-04-10,25123264.0,110,144,201,137,1
70232,235,195,151,2016-06-07,25148425.0,172,117,201,174,1
70233,162,125,220,2016-09-04,25149634.0,110,144,201,137,1
70234,162,219,170,2016-08-16,25162604.0,110,197,201,180,1
70235,142,235,134,2015-04-18,25170104.0,197,172,180,201,1
70238,217,145,183,2013-10-12,25182784.0,197,166,180,201,1
70239,162,125,220,2015-05-31,25203414.0,110,144,201,137,1
70240,162,125,220,2015-05-29,25205127.0,110,144,201,137,1
70242,162,125,220,2016-08-04,25212508.0,110,144,201,137,1
70243,162,219,170,2014-04-17,25217624.0,110,197,201,180,1
70245,217,145,183,2015-04-12,25248986.0,197,166,180,201,1
70246,162,219,170,2015-08-09,25251864.0,110,197,201,180,1
70247,142,235,134,2015-04-11,25254475.0,197,172,180,201,1
70248,142,235,134,2015-05-02,25256328.0,197,172,180,201,1
70250,162,125,220,2014-07-12,25287124.0,110,144,201,137,1
70251,142,235,134,2013-10-30,25291246.0,197,172,180,201,1
70252,219,235,113,2014-01-26,25296742.0,197,172,180,201,1
70253,219,162,141,2014-02-04,25300572.0,197,110,180,201,1
70254,162,208,228,2016-03-19,25302632.0,110,181,201,149,1
70255,162,125,220,2014-05-02,25306905.0,110,144,201,137,1
70257,162,125,220,2015-07-30,25310982.0,110,144,201,137,1
70260,142,235,134,2014-05-29,25332008.0,197,172,180,201,1
70262,162,125,220,2015-09-17,25347737.0,110,144,201,137,1
70263,162,125,220,2015-02-09,25353636.0,110,144,201,137,1
70264,162,219,170,2014-05-03,25360264.0,110,197,201,180,1
70266,217,145,183,2015-12-08,25384857.0,197,166,180,201,1
70267,162,125,220,2013-10-11,25396735.0,110,144,201,137,1
70269,162,125,220,2015-03-21,25415522.0,110,144,201,137,1
70270,235,216,112,2013-10-19,25420694.0,172,153,201,149,1
70272,217,145,183,2015-10-11,25440742.0,197,166,180,201,1
70273,142,235,134,2016-09-20,25451412.0,197,172,180,201,1
70274,142,235,134,2015-04-30,25464968.0,197,172,180,201,1
70275,162,219,170,2014-10-04,25470895.0,110,197,201,180,1
70277,142,235,134,2015-04-15,25481006.0,197,172,180,201,1
70278,235,216,112,2014-02-15,25482466.0,172,153,201,149,1
70280,162,125,220,2015-08-29,25533404.0,110,144,201,137,1
70281,219,162,141,2014-11-28,25535029.0,197,110,180,201,1
70282,162,219,170,2014-06-08,25541129.0,110,197,201,180,1
70283,217,145,183,2016-05-05,25542197.0,197,166,180,201,1
70284,235,216,112,2015-05-06,25546218.0,172,153,201,149,1
70285,142,235,134,2014-12-24,25551418.0,197,172,180,201,1
70286,162,125,220,2013-06-10,25553112.0,110,144,201,137,1
70287,162,125,220,2015-05-23,25579604.0,110,144,201,137,1
70288,217,145,183,2016-08-18,25581685.0,197,166,180,201,1
70289,162,219,170,2015-08-29,25585201.0,110,197,201,180,1
70291,235,195,151,2016-09-28,25590035.0,172,117,201,174,1
70292,162,219,170,2015-10-03,25603112.0,110,197,201,180,1
70294,162,219,170,2014-01-15,25616604.0,110,197,201,180,1
70296,162,219,170,2015-01-28,25620099.0,110,197,201,180,1
70299,162,125,220,2015-11-17,25647041.0,110,144,201,137,1
70302,235,216,112,2014-08-08,25670936.0,172,153,201,149,1
70303,162,125,220,2014-08-20,25676305.0,110,144,201,137,1
70304,217,145,183,2015-10-27,25704624.0,197,166,180,201,1
70306,142,235,134,2015-02-18,25715332.0,197,172,180,201,1
70308,162,219,170,2014-07-02,25720203.0,110,197,201,180,1
70309,217,145,183,2015-10-09,25720416.0,197,166,180,201,1
70310,162,125,220,2014-10-22,25722798.0,110,144,201,137,1
70311,162,125,220,2014-04-30,25723097.0,110,144,201,137,1
70312,162,219,170,2015-06-02,25732004.0,110,197,201,180,1
70313,162,125,220,2016-09-06,25735288.0,110,144,201,137,1
70314,162,219,170,2014-04-23,25751528.0,110,197,201,180,1
70316,162,125,220,2015-09-25,25763384.0,110,144,201,137,1
70317,162,125,220,2014-02-20,25774276.0,110,144,201,137,1
70319,142,235,134,2015-12-05,25775241.0,197,172,180,201,1
70320,219,162,141,2013-10-13,25784443.0,197,110,180,201,1
70321,162,125,220,2015-10-15,25789066.0,110,144,201,137,1
70323,217,145,183,2015-11-18,25792768.0,197,166,180,201,1
70326,162,125,220,2014-02-26,25820211.0,110,144,201,137,1
70328,162,125,220,2015-01-27,25839249.0,110,144,201,137,1
70330,162,125,220,2013-11-16,25847616.0,110,144,201,137,1
70331,217,145,183,2016-05-25,25852826.0,197,166,180,201,1
70332,162,219,170,2015-05-08,25862292.0,110,197,201,180,1
70333,217,145,183,2015-07-10,25864528.0,197,166,180,201,1
70336,162,125,220,2015-09-13,25872212.0,110,144,201,137,1
70337,235,216,112,2014-06-08,25887832.0,172,153,201,149,1
70338,145,219,168,2013-11-17,25895501.0,166,197,201,180,1
70340,142,235,134,2016-04-21,25905992.0,197,172,180,201,1
70342,142,235,134,2015-09-15,25909448.0,197,172,180,201,1
70343,142,235,134,2014-11-22,25922286.0,197,172,180,201,1
70344,162,219,170,2014-10-12,25924542.0,110,197,201,180,1
70345,235,216,112,2014-03-22,25935226.0,172,153,201,149,1
70346,162,219,170,2014-09-09,25949128.0,110,197,201,180,1
70348,162,125,220,2014-02-19,25962516.0,110,144,201,137,1
70349,162,125,220,2014-10-25,25963548.0,110,144,201,137,1
70350,142,235,134,2016-08-23,25965818.0,197,172,180,201,1
70351,145,219,168,2016-05-27,25971231.0,166,197,201,180,1
70353,162,125,220,2015-10-10,25986844.0,110,144,201,137,1
70356,162,219,170,2014-05-08,26007514.0,110,197,201,180,1
70357,162,125,220,2016-04-20,26012287.0,110,144,201,137,1
70358,162,125,220,2014-08-13,26012328.0,110,144,201,137,1
70359,235,217,175,2014-03-12,26040794.0,172,197,201,180,1
70361,217,145,183,2016-08-06,26058985.0,197,166,180,201,1
70362,162,219,170,2015-04-21,26064592.0,110,197,201,180,1
70363,162,125,220,2016-05-19,26066244.0,110,144,201,137,1
70364,235,216,112,2014-05-19,26075664.0,172,153,201,149,1
70365,235,216,112,2016-07-29,26095028.0,172,153,201,149,1
70366,217,145,183,2014-11-25,26102104.0,197,166,180,201,1
70367,235,216,112,2014-08-26,26103228.0,172,153,201,149,1
70368,162,219,170,2014-06-24,26104132.0,110,197,201,180,1
70369,235,216,112,2015-11-09,26110075.0,172,153,201,149,1
70370,162,125,220,2015-05-02,26111188.0,110,144,201,137,1
70372,162,125,220,2015-10-23,26131264.0,110,144,201,137,1
70376,162,125,220,2014-03-26,26142874.0,110,144,201,137,1
70377,162,125,220,2015-03-15,26158015.0,110,144,201,137,1
70378,235,216,112,2013-07-12,26169304.0,172,153,201,149,1
70379,162,125,220,2015-01-08,26183048.0,110,144,201,137,1
70380,162,125,220,2015-05-21,26183981.0,110,144,201,137,1
70381,235,216,112,2014-02-12,26191334.0,172,153,201,149,1
70382,162,125,220,2015-09-18,26195122.0,110,144,201,137,1
70384,162,125,220,2016-06-15,26220211.0,110,144,201,137,1
70385,217,145,183,2014-11-26,26221053.0,197,166,180,201,1
70387,162,125,220,2015-03-14,26258528.0,110,144,201,137,1
70388,162,125,220,2015-04-06,26271072.0,110,144,201,137,1
70389,162,125,220,2014-07-16,26271136.0,110,144,201,137,1
70390,162,125,220,2016-10-03,26276771.0,110,144,201,137,1
70391,142,235,134,2015-03-09,26283803.0,197,172,180,201,1
70392,162,219,170,2014-02-19,26289322.0,110,197,201,180,1
70393,235,216,112,2014-11-22,26291772.0,172,153,201,149,1
70394,162,125,220,2014-06-27,26295758.0,110,144,201,137,1
70395,162,125,220,2016-01-04,26303868.0,110,144,201,137,1
70396,235,216,112,2014-09-15,26308242.0,172,153,201,149,1
70397,219,235,113,2013-11-17,26313544.0,197,172,180,201,1
70398,162,125,220,2014-12-02,26322571.0,110,144,201,137,1
70399,162,125,220,2014-08-24,26334375.0,110,144,201,137,1
70400,162,125,220,2014-09-19,26345658.0,110,144,201,137,1
70401,235,216,112,2014-08-30,26370032.0,172,153,201,149,1
70402,217,145,183,2015-05-11,26383572.0,197,166,180,201,1
70405,142,235,134,2015-07-03,26394488.0,197,172,180,201,1
70408,162,125,220,2014-11-22,26421884.0,110,144,201,137,1
70411,162,219,170,2016-04-14,26452395.0,110,197,201,180,1
70412,219,145,157,2014-04-22,26459118.0,197,166,180,201,1
70414,235,216,112,2014-03-29,26468636.0,172,153,201,149,1
70416,235,217,175,2015-08-01,26487408.0,172,197,201,180,1
70417,162,125,220,2014-03-22,26487464.0,110,144,201,137,1
70418,217,145,183,2015-04-08,26521415.0,197,166,180,201,1
70419,217,145,183,2015-10-21,26531976.0,197,166,180,201,1
70420,235,216,112,2014-08-10,26533028.0,172,153,201,149,1
70421,142,235,134,2015-01-15,26538663.0,197,172,180,201,1
70424,142,235,134,2015-04-03,26549206.0,197,172,180,201,1
70425,217,145,183,2013-11-19,26549602.0,197,166,180,201,1
70426,235,217,175,2014-07-01,26550604.0,172,197,201,180,1
70427,235,216,112,2015-08-22,26553832.0,172,153,201,149,1
70428,162,125,220,2015-04-19,26555776.0,110,144,201,137,1
70429,162,125,220,2014-07-19,26568502.0,110,144,201,137,1
70430,162,125,220,2014-03-21,26593368.0,110,144,201,137,1
70431,145,219,168,2014-07-31,26595189.0,166,197,201,180,1
70432,162,208,228,2015-05-30,26603226.0,110,181,201,149,1
70433,162,125,220,2016-03-20,26605334.0,110,144,201,137,1
70437,162,125,220,2013-01-11,26617584.0,110,144,201,137,1
70439,217,145,183,2015-03-12,26618595.0,197,166,180,201,1
70440,162,125,220,2014-10-26,26622656.0,110,144,201,137,1
70441,162,125,220,2014-05-17,26624344.0,110,144,201,137,1
70444,162,125,220,2016-09-01,26627456.0,110,144,201,137,1
70445,162,125,220,2014-08-21,26627712.0,110,144,201,137,1
70446,235,217,175,2014-01-29,26643035.0,172,197,201,180,1
70447,162,125,220,2014-02-22,26652056.0,110,144,201,137,1
70449,162,125,220,2015-03-25,26658554.0,110,144,201,137,1
70452,235,128,192,2013-09-28,26692064.0,172,126,201,174,1
70453,162,219,170,2015-12-08,26702978.0,110,197,201,180,1
70454,162,219,170,2014-05-22,26711725.0,110,197,201,180,1
70455,142,235,134,2015-02-04,26712581.0,197,172,180,201,1
70456,162,125,220,2015-08-28,26719205.0,110,144,201,137,1
70457,217,145,183,2013-03-12,26721672.0,197,166,180,201,1
70458,219,162,141,2013-11-17,26733615.0,197,110,180,201,1
70461,217,145,183,2016-03-30,26755292.0,197,166,180,201,1
70462,162,219,170,2015-08-20,26761437.0,110,197,201,180,1
70463,235,216,112,2014-09-08,26773928.0,172,153,201,149,1
70465,162,125,220,2014-04-25,26804476.0,110,144,201,137,1
70466,219,162,141,2016-09-27,26804895.0,197,110,180,201,1
70468,162,219,170,2015-09-04,26807836.0,110,197,201,180,1
70469,217,145,183,2016-09-16,26828136.0,197,166,180,201,1
70470,162,125,220,2014-01-31,26838969.0,110,144,201,137,1
70471,235,216,112,2015-03-21,26843609.0,172,153,201,149,1
70472,142,235,134,2016-08-20,26850916.0,197,172,180,201,1
70473,235,216,112,2014-03-06,26854855.0,172,153,201,149,1
70474,142,235,134,2016-08-13,26864904.0,197,172,180,201,1
70475,142,235,134,2015-03-21,26876558.0,197,172,180,201,1
70477,162,219,170,2016-08-27,26888174.0,110,197,201,180,1
70478,162,125,220,2014-11-05,26895205.0,110,144,201,137,1
70480,162,125,220,2014-01-28,26911232.0,110,144,201,137,1
70481,145,219,168,2014-02-20,26917168.0,166,197,201,180,1
70484,235,217,175,2016-08-27,26921808.0,172,197,201,180,1
70485,219,235,113,2013-10-27,26922486.0,197,172,180,201,1
70486,162,125,220,2014-01-02,26923608.0,110,144,201,137,1
70487,162,125,220,2015-11-09,26924173.0,110,144,201,137,1
70488,235,216,112,2014-02-18,26939105.0,172,153,201,149,1
70491,162,125,220,2013-12-15,26944493.0,110,144,201,137,1
70492,142,235,134,2015-05-22,26987812.0,197,172,180,201,1
70493,162,125,220,2015-01-30,26988952.0,110,144,201,137,1
70496,162,125,220,2013-10-16,26993298.0,110,144,201,137,1
70499,162,125,220,2014-12-31,27030628.0,110,144,201,137,1
70500,162,125,220,2013-11-30,27035842.0,110,144,201,137,1
70501,219,235,113,2015-02-22,27036884.0,197,172,180,201,1
70502,235,216,112,2014-11-03,27042592.0,172,153,201,149,1
70503,142,235,134,2016-08-25,27044928.0,197,172,180,201,1
70505,162,219,170,2013-02-11,27055412.0,110,197,201,180,1
70506,142,235,134,2015-09-09,27058196.0,197,172,180,201,1
70507,235,203,215,2015-09-01,27065392.0,172,124,201,149,1
70508,162,125,220,2015-10-28,27085992.0,110,144,201,137,1
70509,162,219,170,2013-11-13,27094102.0,110,197,201,180,1
70510,162,219,170,2014-01-29,27100344.0,110,197,201,180,1
70511,235,217,175,2015-07-28,27104236.0,172,197,201,180,1
70512,162,125,220,2014-06-14,27116742.0,110,144,201,137,1
70515,219,145,157,2015-05-08,27148624.0,197,166,180,201,1
70516,162,125,220,2015-06-06,27159297.0,110,144,201,137,1
70517,162,125,220,2014-05-18,27161907.0,110,144,201,137,1
70519,162,219,170,2015-04-30,27170404.0,110,197,201,180,1
70520,235,216,112,2014-07-26,27178024.0,172,153,201,149,1
70521,142,235,134,2016-04-23,27184658.0,197,172,180,201,1
70522,142,235,134,2015-12-09,27188268.0,197,172,180,201,1
70525,162,125,220,2014-09-27,27198992.0,110,144,201,137,1
70526,162,125,220,2014-04-07,27208732.0,110,144,201,137,1
70528,217,145,183,2015-10-14,27218916.0,197,166,180,201,1
70529,219,162,141,2014-05-20,27220525.0,197,110,180,201,1
70530,142,235,134,2015-05-13,27225078.0,197,172,180,201,1
70531,162,125,220,2015-02-08,27234188.0,110,144,201,137,1
70535,162,125,220,2014-11-09,27310756.0,110,144,201,137,1
70536,219,162,141,2014-05-25,27311157.0,197,110,180,201,1
70537,162,219,170,2014-08-08,27323387.0,110,197,201,180,1
70538,162,125,220,2015-01-11,27325304.0,110,144,201,137,1
70539,235,217,175,2015-07-10,27331664.0,172,197,201,180,1
